## IMINE2-J-001	cvs
らんま1/2の登場人物	9.628047
1960年の法	9.628047
化粧品	9.628047
医療機器	9.628047
医薬品安全	9.628047
改名提案	9.628047
日本の動物関連法規	9.628047
日本の医事法	9.628047
日本の法律	9.628047
薬学	9.628047
製品の一覧	9.33137
将棋棋士	9.195051
ユニバーサルミュージックジャパンのアーティスト	9.195051
日本のシンガーソングライター	9.195051
1952年生	9.195051
プロダクション人力舎	9.195051
愛媛県出身の人物	9.195051
イブニング	9.195051
害虫	9.195051
昆虫を主人公にした物語	9.195051
昆虫を題材とした漫画作品	9.195051
漫画作品	9.195051
萌え擬人化	9.195051
イネ科	8.25934
オオムギ	8.25934
主食	8.25934
穀物	8.25934
麦	8.25934
フロム・ファーストプロダクション	7.9153085
1977年生	7.9153085
アメリカ合衆国の野球選手	7.9153085
トーランス (カリフォルニア州)出身の人物	7.9153085
ドーピング違反の野球選手	7.9153085
東京ヤクルトスワローズ及びその前身球団の選手	7.9153085
福岡ソフトバンクホークス及びその前身球団の選手	7.9153085
起亜タイガース及びヘテ・タイガースの選手	7.9153085
野球に関する記事	7.9153085
1944年生	7.9153085
アクション俳優	7.9153085
トイレタリー	7.9153085
中央大学出身の人物	7.9153085
過去の劇団俳優座所属者	7.9153085
スターダストプロモーション	7.9153085
雑多な内容を箇条書きした節のある記事 - 2013年9月-12月	7.9153085
アミド	7.9153085
ステロイド	7.9153085
月刊コミックブンブン	7.9153085
漫画作品	7.9153085
ポーラ (企業)	7.9153085
多国籍企業	7.9153085
静岡県発祥の企業	7.9153085
1999年のコンピュータゲーム	7.9153085
PlayStation用ソフト	7.9153085
タカラトミーのゲームソフト	7.9153085
## IMINE2-J-054	のどの痛み 直し方
医学	691.4497669999998
症候	414.73979599999996
薬学	246.04947500000003
整形外科学	188.543669
神経学	170.43290199999998
麻酔科学	128.619664
一般用医薬品	120.10459999999999
病気	118.22537699999998
経穴	115.568245
スポーツ障害	114.45577699999998
内科学	100.151939
存命人物	96.916387
漢方薬	87.705056
診断と治療	74.765034
日本の医学者	74.29553
感染症	71.39725899999999
飴	63.57118799999999
クラシエ	53.895424
神経	52.670647
緩和医療	52.245428000000004
がん (悪性腫瘍)	52.245428000000004
心の哲学	50.910435
大気汚染	49.214490999999995
歯学	48.667748
歯学	48.667748
脳神経外科学	47.290979
外傷	46.922748999999996
化学	45.815168
救急医学	45.30027
哲学	45.162331
スポーツ科学	45.076443
生薬	44.931163
消化器病	44.509346
企業	43.681816
日本の医薬品メーカー	43.681816
食文化	33.732845
医薬部外品	31.301386
大正製薬	31.301386
プロクター・アンド・ギャンブルのブランド	31.301386
経絡	30.378942
植物	30.005981
アオイ科	30.005981
ハーブ	30.005981
剤形	29.838343
アミド	29.332973
有機硫黄化合物	29.332973
代謝内分泌疾患	29.332973
内分泌に作用する薬	29.332973
含窒素複素環式化合物	29.332973
タイの画像提供依頼	28.93267
タイ王国	28.93267
ナコーンラーチャシーマー県の病院	28.93267
エフ・ホフマン・ラ・ロシュ	28.831886
皮膚に作用する薬	28.831886
フェノールエーテル	28.831886
カルボン酸エステル	28.831886
人体	28.815554
DNAウイルス	28.752306
シクロヘキサン	28.0673
有機臭素化合物	28.0673
呼吸器系に作用する薬	28.0673
アニリン	28.0673
心	27.501488
哲学の主題	27.501488
倫理	27.501488
ジェール県のコミューン	27.427105
災害情報	26.552847
耳鼻咽喉科学	26.189142
小児科学	26.189142
アミン	25.679874
安息香酸エステル	25.679874
麻酔薬	25.679874
口腔病理学	25.452682
日本の整形外科医	25.388086
1947年生	25.388086
科学者	25.388086
石川県出身の人物	25.388086
症候群	25.344244
リウマチ学	25.344244
さいたま市出身の人物	25.225609
1961年生	25.225609
日本の医師	25.225609
パラドックス	25.106386
意思決定	25.106386
整理が必要な項目	25.106386
演劇のジャンル	24.85505
テーマ別の文学	24.85505
鎮痛剤	24.729153
日本の医史	24.492775
ミカン科	24.35279
果物	24.35279
秋	24.35279
宮崎県の食文化	24.35279
仮説	24.268278
歯科医療	24.268278
頭	24.223154
性の文化	24.113062
性的嗜好	24.113062
拷問	24.113062
子供の遊び	24.113062
男性生殖器	24.113062
BDSM	24.113062
臭化物	24.019186
カルシウムの化合物	24.019186
キリスト教神学	23.949715
日本基督教団	23.949715
戦後日本の牧師	23.944485
東京神学大学の教員	23.944485
日本基督教団の人物	23.944485
1916年生	23.944485
1998年没	23.944485
キリスト教功労者の受賞者	23.944485
日本の神学者	23.944485
ルター派の牧師	23.944485
ルター派の神学者	23.944485
戦前日本の牧師	23.944485
熊本市出身の人物	23.944485
キリスト教書籍の著作家	23.944485
アカバナ科	23.841091
インターネット・ユーモア	23.787142
インターネット	23.787142
ジョーク	23.787142
日本の麻酔科医	23.681835
順天堂大学の教員	23.681835
1941年生	23.681835
非致死性兵器	23.665724
セルフディフェンス	23.665724
催涙剤	23.665724
平安時代の武士	23.60784
岡崎氏	23.60784
1155年生	23.60784
1180年没	23.60784
呼吸器疾患	23.579863
意識研究	23.408947
治療	23.344141
冷却	23.344141
応急処置	23.344141
貝に関する文化	23.231913
伝統中国医学の疾病	23.145325
関節	23.095398
食餌制限	22.920738
麦	22.920738
免疫病	22.920738
化学兵器	22.903563
毒性学	22.903563
塩野義製薬	22.884705
出典のページ番号が要望されている記事	22.879293
参照方法	22.879293
脳神経疾患	22.879293
環境化学	22.661644
環境問題	22.661644
自動車	22.661644
骨折	22.623585
アメリカ合衆国の推理作家	22.620857
アメリカ合衆国の小説家	22.620857
1956年生	22.620857
炎症	22.15725
骨	22.15725
1937年設立の企業	22.056595
兵庫県発祥の企業	22.056595
大阪市中央区の企業	22.056595
映画	21.814953
産科学	21.814953
術式	21.814953
2002年の映画	21.814953
イタリアのドラマ映画	21.814953
イタリアの恋愛映画	21.814953
スイスを舞台とした映画作品	21.814953
アルケン	21.795982
有機塩素化合物	21.795982
殺虫剤	21.795982
農薬	21.795982
ウイルス	21.795982
獣医学	21.795982
獣医微生物学	21.795982
生物学	21.795982
眼科学	21.795982
哲学の関連分野	21.753384
宗教	21.753384
マルクス主義	21.753384
科学哲学の主題	21.753384
外科学	21.720407
消化器外科学	21.720407
ヒドロ虫綱	21.720407
動物	21.720407
有毒動物	21.720407
根羽村	21.713806
杉	21.713806
植物天然記念物	21.713806
著名な木	21.713806
瀉下薬	21.69925
千代田区の企業	21.625221
久保田藩	21.625221
登録商標	21.625221
獣医学	21.588608
結石	21.588608
## IMINE2-J-055	ホワイトニング
存命人物	546.0697650000001
歯科医療	260.557318
歯学	210.43277
アルバム	123.709436
アメリカ合衆国の俳優	122.82834299999999
日本の女性ファッションモデル	103.008926
花王	84.166955
ファッション	79.689221
野球に関する記事	75.374331
野球選手	75.374331
アメリカ合衆国の野球選手	75.374331
アメリカン・ル・マン・シリーズ	75.274791
企業	75.23575100000001
俳優	74.916493
日本の俳優	73.369036
サンアントニオ出身の人物	73.297522
日本の女性声優	72.568928
全米映画俳優組合賞	72.549573
ファッション関係者	55.75767
口腔衛生用品	52.363316
東京都出身の人物	51.728626
医薬部外品	51.508824000000004
シングル	51.450193
ニューヨーク市出身の人物	51.317282
トニー賞受賞者	51.317282
アメリカ合衆国のテレビ俳優	50.438266999999996
ビートルズの楽曲	50.143719000000004
ニューヨーク州の人物	49.746987000000004
EXILEの楽曲	49.660889999999995
診療科	49.635164
1980年生	49.23102
1946年生	48.844013000000004
シカゴ・ホワイトソックスの選手	48.823912
ユダヤ系アメリカ人	48.700396
ディズニー・チャンネル	48.360428999999996
化粧品メーカー・ブランド	47.836357
2000年のアルバム	47.741697
歌手	47.660764
日本の化粧品メーカー	47.595496
千葉県出身の人物	47.323726
音楽	46.787881999999996
音楽の人名一覧	46.569953999999996
フランス系アメリカ人	46.298590000000004
アイルランド系アメリカ人	46.298590000000004
アルコール関連の一覧	46.076192
酒	46.076192
カクテル	46.076192
歯科衛生士	30.423996
医療資格	30.423996
赤坂	27.640255
富士フイルム	27.640255
東京都港区の企業	27.640255
1978年生	27.2504
東京都の画像提供依頼	27.21794
孤立	27.21794
目黒区	27.21794
東京都の医療機関	27.21794
ソナタ・アークティカのアルバム	26.949753
2004年のアルバム	26.949753
ニュークリア・ブラストのアルバム	26.949753
ロサンゼルス・エンゼルス及びその前身球団の選手	26.550419
1986年生	26.550419
アリゾナ・ダイヤモンドバックスの選手	26.550419
シカゴ・カブスの選手	26.550419
イタリア系アメリカ人の野球選手	26.550419
オハイオ州の人物	26.550419
洋菓子	26.544504
クリスマス	26.544504
オーストラリアの食文化	26.544504
JNNイブニング・ニュース	26.471884
中国・四国地方のテレビのミニ番組	26.471884
中国・四国地方のテレビのニュース・報道番組	26.471884
中国・四国地方のテレビの帯番組	26.471884
JNNニュースの森	26.471884
JNNニュースコープ	26.471884
Nスタ	26.471884
ひるおび!	26.471884
テレビ山口の番組	26.471884
イタリア系アメリカ人のプロレスラー	26.12877
アメリカ合衆国のプロレスラー	26.12877
WWEに参戦したプロレスラー	26.12877
2005年のモータースポーツ	26.100065
エミー賞受賞者	26.091486
1944年生	26.091486
イギリスグランプリ	26.05285
1952年のF1レースレポート	26.05285
1952年のイギリス	26.05285
2007年のシングル	25.968023
トイズファクトリーのシングル	25.968023
ディスコグラフィ	25.943703
シティ・オブ・ウェストミンスター	25.84476
ロンドンの地区	25.84476
ロンドンの街路	25.84476
1959年生	25.744919
イングランドのヘヴィメタル・ミュージシャン	25.744919
イギリスのギタリスト	25.744919
シン・リジィのメンバー	25.744919
ハードロック	25.744919
ホワイトスネイクのメンバー	25.744919
リードギタリスト	25.744919
レディング出身の人物	25.744919
1977年生	25.67879
埼玉県出身の人物	25.67879
資生堂	25.662905
歯学系学会	25.60448
2001年設立	25.60448
2006年のシングル	25.48217
ATSUSHIが制作した楽曲	25.48217
オリコンシングルチャート1位獲得作品	25.48217
山口寛雄が制作した楽曲	25.48217
コマーシャルソング	25.48217
CBSの人物	25.239695
アメリカ合衆国のジャーナリスト	25.239695
アメリカ合衆国のニュースキャスター	25.239695
1957年生	25.239695
アメリカ合衆国の舞台俳優	25.225796
アメリカ合衆国の政治活動家	25.225796
悪役俳優	25.225796
2009年没	25.225796
1947年生	25.212471
ニューオーリンズ出身の人物	25.212471
テレビ番組	25.145248
フロリダ州を舞台としたテレビ番組	25.145248
2001年の映画賞	24.919947
サッカー選手一覧	24.897703
北アイルランドのサッカー選手	24.897703
サッカー選手	24.897703
西ヨーロッパ	24.897703
イエスのアルバム	24.809317
ライブ・アルバム	24.809317
ポール・マッカートニーのアルバム	24.747007
1993年のアルバム	24.747007
スポーツの賞	24.714691
スーパーボウル	24.714691
アメリカ合衆国のアルバム	24.636831
1990年のアルバム	24.636831
2006年のモータースポーツ	24.603664
航空機の形態	24.572899
航空	24.572899
2007年のモータースポーツ	24.571062
1984年生	24.552725
アトランタ・ブレーブスの選手	24.552725
コロラド・ロッキーズの選手	24.552725
ニューヨーク・ヤンキースの選手	24.552725
ミニ・アルバム	24.515152
2002年のアルバム	24.515152
マサチューセッツ州のスポーツ	24.413898
カリフォルニア州のスポーツ	24.413898
